1.068107 0.181515 1.064476
1.070107 0.181106 1.062655
1.072107 0.180699 1.060834
1.074107 0.180295 1.059014
1.076108 0.179893 1.057195
1.078108 0.179493 1.055376
1.080108 0.179095 1.053558
1.082108 0.178700 1.051740
1.084108 0.178307 1.049923
1.086109 0.177915 1.048106
1.088109 0.177526 1.046291
1.090109 0.177139 1.044476
1.092109 0.176755 1.042662
1.094109 0.176372 1.040848
1.096110 0.175991 1.039035
1.098110 0.175613 1.037223
1.100110 0.175237 1.035412
1.102110 0.174862 1.033602
1.104110 0.174490 1.031793
1.106111 0.174120 1.029984
1.108111 0.173752 1.028177
1.110111 0.173386 1.026370
1.112111 0.173022 1.024564
1.114111 0.172660 1.022759
1.116112 0.172299 1.020955
1.118112 0.171941 1.019152
1.120112 0.171585 1.017350
1.122112 0.171231 1.015550
1.124112 0.170879 1.013750
1.126113 0.170529 1.011951
1.128113 0.170180 1.010153
1.130113 0.169834 1.008357
1.132113 0.169490 1.006561
1.134113 0.169147 1.004767
1.136114 0.168807 1.002974
1.138114 0.168468 1.001182
1.140114 0.168131 0.999391
1.142114 0.167796 0.997601
1.144114 0.167463 0.995812
1.146115 0.167132 0.994025
1.148115 0.166802 0.992239
1.150115 0.166475 0.990454
1.152115 0.166149 0.988671
1.154115 0.165825 0.986889
1.156116 0.165503 0.985108
1.158116 0.165183 0.983328
1.160116 0.164864 0.981550
1.162116 0.164548 0.979773
1.164116 0.164233 0.977997
1.166117 0.163920 0.976223
1.168117 0.163608 0.974451
1.170117 0.163299 0.972679
1.172117 0.162991 0.970909
1.174117 0.162684 0.969141
1.176118 0.162380 0.967374
1.178118 0.162077 0.965608
1.180118 0.161776 0.963844
1.182118 0.161477 0.962081
1.184118 0.161179 0.960320
1.186119 0.160883 0.958561
1.188119 0.160589 0.956802
1.190119 0.160296 0.955046
1.192119 0.160005 0.953291
1.194119 0.159716 0.951538
1.196120 0.159428 0.949786
1.198120 0.159142 0.948035
1.200120 0.158858 0.946287
1.202120 0.158575 0.944540
1.204120 0.158294 0.942794
1.206121 0.158014 0.941051
1.208121 0.157736 0.939309
1.210121 0.157460 0.937568
1.212121 0.157185 0.935829
1.214121 0.156912 0.934092
1.216122 0.156640 0.932357
1.218122 0.156370 0.930623
1.220122 0.156101 0.928891
1.222122 0.155834 0.927161
1.224122 0.155569 0.925433
1.226123 0.155305 0.923706
1.228123 0.155042 0.921981
1.230123 0.154781 0.920258
1.232123 0.154522 0.918537
1.234123 0.154264 0.916817
1.236124 0.154007 0.915099
1.238124 0.153752 0.913383
1.240124 0.153499 0.911669
1.242124 0.153247 0.909957
1.244124 0.152996 0.908247
1.246125 0.152747 0.906538
1.248125 0.152499 0.904831
1.250125 0.152253 0.903126
1.252125 0.152008 0.901423
1.254125 0.151765 0.899722
1.256126 0.151523 0.898023
1.258126 0.151282 0.896326
1.260126 0.151043 0.894631
1.262126 0.150806 0.892937
1.264126 0.150569 0.891246
1.266127 0.150334 0.889556
1.268127 0.150101 0.887869
1.270127 0.149868 0.886183
1.272127 0.149638 0.884499
1.274127 0.149408 0.882818
1.276128 0.149180 0.881138
1.278128 0.148953 0.879460
1.280128 0.148728 0.877785
1.282128 0.148504 0.876111
1.284128 0.148281 0.874440
1.286129 0.148059 0.872770
1.288129 0.147839 0.871102
1.290129 0.147620 0.869437
1.292129 0.147403 0.867773
1.294129 0.147187 0.866112
1.296130 0.146972 0.864453
1.298130 0.146758 0.862795
1.300130 0.146546 0.861140
1.302130 0.146335 0.859487
1.304130 0.146125 0.857836
1.306131 0.145916 0.856187
1.308131 0.145709 0.854540
1.310131 0.145503 0.852895
1.312131 0.145298 0.851253
1.314131 0.145095 0.849612
1.316132 0.144892 0.847974
1.318132 0.144691 0.846338
1.320132 0.144491 0.844703
1.322132 0.144293 0.843072
1.324132 0.144095 0.841442
1.326133 0.143899 0.839814
1.328133 0.143704 0.838189
1.330133 0.143510 0.836565
1.332133 0.143318 0.834944
1.334133 0.143126 0.833325
1.336134 0.142936 0.831709
1.338134 0.142747 0.830094
1.340134 0.142559 0.828482
1.342134 0.142372 0.826871
1.344134 0.142187 0.825263
1.346135 0.142002 0.823658
1.348135 0.141819 0.822054
1.350135 0.141637 0.820453
1.352135 0.141456 0.818854
1.354135 0.141276 0.817257
1.356136 0.141097 0.815662
1.358136 0.140920 0.814070
1.360136 0.140743 0.812480
1.362136 0.140568 0.810892
1.364136 0.140393 0.809306
1.366137 0.140220 0.807723
1.368137 0.140048 0.806142
1.370137 0.139877 0.804563
1.372137 0.139707 0.802987
1.374137 0.139539 0.801412
1.376138 0.139371 0.799840
1.378138 0.139204 0.798271
1.380138 0.139039 0.796703
1.382138 0.138874 0.795138
1.384138 0.138711 0.793575
1.386139 0.138548 0.792015
1.388139 0.138387 0.790456
1.390139 0.138227 0.788900
1.392139 0.138068 0.787347
1.394139 0.137909 0.785795
1.396140 0.137752 0.784246
1.398140 0.137596 0.782700
1.400140 0.137441 0.781155
1.402140 0.137287 0.779613
1.404140 0.137134 0.778074
1.406141 0.136982 0.776536
1.408141 0.136831 0.775001
1.410141 0.136681 0.773468
1.412141 0.136532 0.771938
1.414141 0.136384 0.770410
1.416142 0.136237 0.768884
1.418142 0.136091 0.767361
1.420142 0.135946 0.765840
1.422142 0.135801 0.764321
1.424142 0.135658 0.762805
1.426143 0.135516 0.761291
1.428143 0.135375 0.759779
1.430143 0.135235 0.758270
1.432143 0.135096 0.756763
1.434143 0.134957 0.755259
1.436144 0.134820 0.753757
1.438144 0.134684 0.752257
1.440144 0.134548 0.750760
1.442144 0.134414 0.749265
1.444144 0.134280 0.747772
1.446145 0.134147 0.746282
1.448145 0.134016 0.744794
1.450145 0.133885 0.743308
1.452145 0.133755 0.741825
1.454145 0.133626 0.740344
1.456146 0.133498 0.738866
1.458146 0.133371 0.737390
1.460146 0.133245 0.735917
1.462146 0.133120 0.734445
1.464146 0.132995 0.732977
1.466147 0.132872 0.731510
1.468147 0.132749 0.730046
1.470147 0.132627 0.728585
1.472147 0.132506 0.727125
1.474147 0.132387 0.725669
1.476148 0.132267 0.724214
1.478148 0.132149 0.722762
1.480148 0.132032 0.721313
1.482148 0.131915 0.719865
1.484148 0.131800 0.718421
1.486149 0.131685 0.716978
1.488149 0.131571 0.715538
1.490149 0.131458 0.714101
1.492149 0.131346 0.712666
1.494149 0.131235 0.711233
1.496150 0.131124 0.709802
1.498150 0.131015 0.708374
1.500150 0.130906 0.706949
1.502150 0.130798 0.705526
1.504150 0.130691 0.704105
1.506151 0.130584 0.702687
1.508151 0.130479 0.701271
1.510151 0.130374 0.699857
1.512151 0.130271 0.698446
1.514151 0.130168 0.697038
1.516152 0.130065 0.695631
1.518152 0.129964 0.694228
1.520152 0.129863 0.692826
1.522152 0.129764 0.691427
1.524152 0.129665 0.690030
1.526153 0.129566 0.688636
1.528153 0.129469 0.687245
1.530153 0.129372 0.685855
1.532153 0.129277 0.684468
1.534153 0.129182 0.683084
1.536154 0.129087 0.681702
1.538154 0.128994 0.680322
1.540154 0.128901 0.678945
1.542154 0.128809 0.677570
1.544154 0.128718 0.676197
1.546155 0.128628 0.674827
1.548155 0.128538 0.673460
1.550155 0.128450 0.672094
1.552155 0.128362 0.670732
1.554155 0.128274 0.669371
1.556156 0.128188 0.668013
1.558156 0.128102 0.666658
1.560156 0.128017 0.665304
1.562156 0.127933 0.663954
1.564156 0.127849 0.662605
1.566157 0.127766 0.661259
1.568157 0.127684 0.659916
1.570157 0.127603 0.658575
1.572157 0.127522 0.657236
1.574157 0.127443 0.655900
1.576158 0.127363 0.654566
1.578158 0.127285 0.653234
1.580158 0.127207 0.651905
1.582158 0.127130 0.650578
1.584158 0.127054 0.649254
1.586159 0.126979 0.647932
1.588159 0.126904 0.646613
1.590159 0.126830 0.645296
1.592159 0.126756 0.643981
1.594159 0.126684 0.642669
1.596160 0.126612 0.641359
1.598160 0.126541 0.640051
1.600160 0.126470 0.638746
1.602160 0.126400 0.637443
1.604160 0.126331 0.636143
1.606161 0.126263 0.634845
1.608161 0.126195 0.633549
1.610161 0.126128 0.632256
1.612161 0.126061 0.630966
1.614161 0.125996 0.629677
1.616162 0.125931 0.628391
1.618162 0.125866 0.627107
1.620162 0.125803 0.625826
1.622162 0.125740 0.624547
1.624162 0.125677 0.623271
1.626163 0.125616 0.621997
1.628163 0.125555 0.620725
1.630163 0.125494 0.619456
1.632163 0.125435 0.618189
1.634163 0.125376 0.616924
1.636164 0.125318 0.615662
1.638164 0.125260 0.614402
1.640164 0.125203 0.613144
1.642164 0.125147 0.611889
1.644164 0.125091 0.610637
1.646165 0.125036 0.609386
1.648165 0.124981 0.608138
1.650165 0.124928 0.606892
1.652165 0.124875 0.605649
1.654165 0.124822 0.604408
1.656166 0.124770 0.603169
1.658166 0.124719 0.601933
1.660166 0.124669 0.600699
1.662166 0.124619 0.599468
1.664166 0.124569 0.598238
1.666167 0.124521 0.597011
1.668167 0.124473 0.595787
1.670167 0.124425 0.594565
1.672167 0.124379 0.593345
1.674167 0.124332 0.592127
1.676168 0.124287 0.590912
1.678168 0.124242 0.589699
1.680168 0.124198 0.588489
1.682168 0.124154 0.587281
1.684168 0.124111 0.586075
1.686169 0.124069 0.584871
1.688169 0.124027 0.583670
1.690169 0.123986 0.582471
1.692169 0.123945 0.581275
1.694169 0.123905 0.580080
1.696170 0.123866 0.578888
1.698170 0.123827 0.577699
1.700170 0.123789 0.576511
1.702170 0.123751 0.575326
1.704170 0.123714 0.574144
1.706171 0.123678 0.572963
1.708171 0.123642 0.571785
1.710171 0.123607 0.570609
1.712171 0.123572 0.569436
1.714171 0.123538 0.568265
1.716172 0.123505 0.567096
1.718172 0.123472 0.565929
1.720172 0.123439 0.564765
1.722172 0.123408 0.563603
1.724172 0.123377 0.562443
1.726173 0.123346 0.561286
1.728173 0.123316 0.560131
1.730173 0.123287 0.558978
1.732173 0.123258 0.557827
1.734173 0.123230 0.556679
